,area,value,year,item
2,岩手県,3262545.6475583864,2001.0,pergdp
3,宮城県,3610624.736175602,2001.0,pergdp
4,秋田県,3226138.6306001693,2001.0,pergdp
5,山形県,3279816.27719581,2001.0,pergdp
6,福島県,3656149.717514124,2001.0,pergdp
7,茨城県,3634248.1605351167,2001.0,pergdp
8,栃木県,3921109.895574341,2001.0,pergdp
9,群馬県,3730313.4549038936,2001.0,pergdp
10,埼玉県,2906648.2728966605,2001.0,pergdp
11,千葉県,3115956.783919598,2001.0,pergdp
12,東京都,6893508.836826962,2001.0,pergdp
13,神奈川県,3582695.5102040814,2001.0,pergdp
14,新潟県,3730649.939295832,2001.0,pergdp
15,富山県,4000447.3214285714,2001.0,pergdp
16,石川県,3857616.7512690364,2001.0,pergdp
17,福井県,3995307.228915663,2001.0,pergdp
18,山梨県,3554810.1123595512,2001.0,pergdp
19,長野県,3680755.175517552,2001.0,pergdp
20,岐阜県,3398270.0142112738,2001.0,pergdp
21,静岡県,4124623.28042328,2001.0,pergdp
22,愛知県,4691697.221830489,2001.0,pergdp
23,三重県,3739683.1364124594,2001.0,pergdp
24,滋賀県,4147399.5568685383,2001.0,pergdp
25,京都府,3572896.1872404683,2001.0,pergdp
26,大阪府,4385458.338056909,2001.0,pergdp
27,兵庫県,3319736.360373296,2001.0,pergdp
28,奈良県,2611187.9334257967,2001.0,pergdp
29,和歌山県,3168888.2629107977,2001.0,pergdp
30,鳥取県,3483769.983686786,2001.0,pergdp
31,島根県,3358855.2631578944,2001.0,pergdp
32,岡山県,3687715.9672466735,2001.0,pergdp
33,広島県,3783987.1527777775,2001.0,pergdp
34,山口県,3663246.2245567963,2001.0,pergdp
35,徳島県,3191276.1557177613,2001.0,pergdp
36,香川県,3640105.6751467707,2001.0,pergdp
37,愛媛県,3231700.6711409395,2001.0,pergdp
38,高知県,3041020.9359605913,2001.0,pergdp
39,福岡県,3468529.423459245,2001.0,pergdp
40,佐賀県,3205213.470319635,2001.0,pergdp
41,長崎県,2845855.82010582,2001.0,pergdp
42,熊本県,3152529.569892473,2001.0,pergdp
43,大分県,3568678.688524591,2001.0,pergdp
44,宮崎県,3013996.5753424657,2001.0,pergdp
45,鹿児島県,2988754.7699214364,2001.0,pergdp
46,沖縄県,2666988.6963074603,2001.0,pergdp
0,北海道,3463404.4428772917,2002.0,pergdp
1,青森県,2922302.658486708,2002.0,pergdp
2,岩手県,3254221.748400853,2002.0,pergdp
3,宮城県,3550477.838750528,2002.0,pergdp
4,秋田県,3169126.8085106383,2002.0,pergdp
5,山形県,3281480.5825242717,2002.0,pergdp
6,福島県,3608433.8999055712,2002.0,pergdp
7,茨城県,3700267.4924673582,2002.0,pergdp
8,栃木県,3894576.043737575,2002.0,pergdp
9,群馬県,3684031.5270935963,2002.0,pergdp
10,埼玉県,2865269.0,2002.0,pergdp
11,千葉県,3142104.2014004667,2002.0,pergdp
12,東京都,6751359.8728709975,2002.0,pergdp
13,神奈川県,3526695.1134784617,2002.0,pergdp
14,新潟県,3669451.259138912,2002.0,pergdp
15,富山県,4010740.6082289806,2002.0,pergdp
16,石川県,3792908.474576271,2002.0,pergdp
17,福井県,3972557.971014493,2002.0,pergdp
18,山梨県,3559055.1181102362,2002.0,pergdp
19,長野県,3569352.144469526,2002.0,pergdp
20,岐阜県,3368150.236966825,2002.0,pergdp
21,静岡県,4191045.454545455,2002.0,pergdp
22,愛知県,4716762.8663581535,2002.0,pergdp
23,三重県,3765157.2732152436,2002.0,pergdp
24,滋賀県,4158626.0102865538,2002.0,pergdp
25,京都府,3603483.3836858007,2002.0,pergdp
26,大阪府,4340826.550277746,2002.0,pergdp
27,兵庫県,3284029.569892473,2002.0,pergdp
28,奈良県,2631327.070285317,2002.0,pergdp
29,和歌山県,3160911.237016053,2002.0,pergdp
30,鳥取県,3342218.9542483664,2002.0,pergdp
31,島根県,3277388.888888888,2002.0,pergdp
32,岡山県,3648498.9775051125,2002.0,pergdp
33,広島県,3751908.964558722,2002.0,pergdp
34,山口県,3732192.485168095,2002.0,pergdp
35,徳島県,3197670.731707317,2002.0,pergdp
36,香川県,3626547.0588235287,2002.0,pergdp
37,愛媛県,3145688.8888888885,2002.0,pergdp
38,高知県,2943786.4197530863,2002.0,pergdp
39,福岡県,3424286.7632466764,2002.0,pergdp
40,佐賀県,3190846.681922197,2002.0,pergdp
41,長崎県,2839599.3355481727,2002.0,pergdp
42,熊本県,3060247.172859451,2002.0,pergdp
43,大分県,3525333.880229697,2002.0,pergdp
44,宮崎県,3023060.9442060087,2002.0,pergdp
45,鹿児島県,2941377.8153153155,2002.0,pergdp
46,沖縄県,2647220.808383233,2002.0,pergdp
0,北海道,3444176.4082641713,2003.0,pergdp
1,青森県,2911636.0520904725,2003.0,pergdp
2,岩手県,3248236.259814418,2003.0,pergdp
3,宮城県,3538602.785985648,2003.0,pergdp
4,秋田県,3176815.450643777,2003.0,pergdp
5,山形県,3253934.9593495936,2003.0,pergdp
6,福島県,3550280.568720379,2003.0,pergdp
7,茨城県,3735473.366834171,2003.0,pergdp
8,栃木県,3920616.186693148,2003.0,pergdp
9,群馬県,3727624.630541872,2003.0,pergdp
10,埼玉県,2856978.514513375,2003.0,pergdp
11,千葉県,3177611.4427860696,2003.0,pergdp
12,東京都,6750908.701969648,2003.0,pergdp
13,神奈川県,3535098.827855665,2003.0,pergdp
14,新潟県,3669740.1221995926,2003.0,pergdp
15,富山県,4092106.6308243726,2003.0,pergdp
16,石川県,3782807.4639525027,2003.0,pergdp
17,福井県,3976128.1741233375,2003.0,pergdp
18,山梨県,3524956.081081081,2003.0,pergdp
19,長野県,3590867.42081448,2003.0,pergdp
20,岐阜県,3384690.995260664,2003.0,pergdp
21,静岡県,4155034.8284960417,2003.0,pergdp
22,愛知県,4699564.993026499,2003.0,pergdp
23,三重県,3820854.613733906,2003.0,pergdp
24,滋賀県,4159766.812865497,2003.0,pergdp
25,京都府,3642733.9622641513,2003.0,pergdp
26,大阪府,4343106.7543064365,2003.0,pergdp
27,兵庫県,3250028.4487385936,2003.0,pergdp
28,奈良県,2597394.0027894005,2003.0,pergdp
29,和歌山県,3189746.197718632,2003.0,pergdp
30,鳥取県,3351009.819967266,2003.0,pergdp
31,島根県,3229450.797872341,2003.0,pergdp
32,岡山県,3610414.7088866183,2003.0,pergdp
33,広島県,3807105.939562348,2003.0,pergdp
34,山口県,3729760.264900662,2003.0,pergdp
35,徳島県,3297713.9364303183,2003.0,pergdp
36,香川県,3575803.536345776,2003.0,pergdp
37,愛媛県,3159189.0614449694,2003.0,pergdp
38,高知県,2948236.972704714,2003.0,pergdp
39,福岡県,3460051.1397423195,2003.0,pergdp
40,佐賀県,3236611.23853211,2003.0,pergdp
41,長崎県,2836011.3484646194,2003.0,pergdp
42,熊本県,3106054.5356371487,2003.0,pergdp
43,大分県,3634320.460147905,2003.0,pergdp
44,宮崎県,3051229.7762478483,2003.0,pergdp
45,鹿児島県,2959705.649717514,2003.0,pergdp
46,沖縄県,2658374.721189591,2003.0,pergdp
0,北海道,3519263.185840708,2004.0,pergdp
1,青森県,3107782.4585635364,2004.0,pergdp
2,岩手県,3301802.150537635,2004.0,pergdp
3,宮城県,3579680.4733727807,2004.0,pergdp
4,秋田県,3250666.089965398,2004.0,pergdp
5,山形県,3236750.816993464,2004.0,pergdp
6,福島県,3728304.9476688877,2004.0,pergdp
7,茨城県,3754552.3138833,2004.0,pergdp
8,栃木県,4033979.166666666,2004.0,pergdp
9,群馬県,3783129.2550567337,2004.0,pergdp
10,埼玉県,2913226.085722396,2004.0,pergdp
11,千葉県,3252960.8070117417,2004.0,pergdp
12,東京都,7848322.30411793,2004.0,pergdp
13,神奈川県,3527301.496629727,2004.0,pergdp
14,新潟県,3790470.756646217,2004.0,pergdp
15,富山県,4361910.313901345,2004.0,pergdp
16,石川県,4042839.5585738537,2004.0,pergdp
17,福井県,4067361.650485437,2004.0,pergdp
18,山梨県,3596217.8329571113,2004.0,pergdp
19,長野県,3802759.7461468717,2004.0,pergdp
20,岐阜県,3563613.851992409,2004.0,pergdp
21,静岡県,4405094.697968873,2004.0,pergdp
22,愛知県,4824396.72631433,2004.0,pergdp
23,三重県,4019930.369576861,2004.0,pergdp
24,滋賀県,4376560.727272728,2004.0,pergdp
25,京都府,3793888.301886792,2004.0,pergdp
26,大阪府,4441090.878186968,2004.0,pergdp
27,兵庫県,3506478.719599428,2004.0,pergdp
28,奈良県,2708507.7030812325,2004.0,pergdp
29,和歌山県,3418051.674641148,2004.0,pergdp
30,鳥取県,3478336.0655737706,2004.0,pergdp
31,島根県,3397799.1967871487,2004.0,pergdp
32,岡山県,3804903.5222052075,2004.0,pergdp
33,広島県,3832347.3428273695,2004.0,pergdp
34,山口県,3919245.672436752,2004.0,pergdp
35,徳島県,3677417.69041769,2004.0,pergdp
36,香川県,3720628.937007874,2004.0,pergdp
37,愛媛県,3485682.033898305,2004.0,pergdp
38,高知県,3087013.715710724,2004.0,pergdp
39,福岡県,3534661.782178218,2004.0,pergdp
40,佐賀県,3293140.2298850575,2004.0,pergdp
41,長崎県,2965763.0872483226,2004.0,pergdp
42,熊本県,3062326.8398268395,2004.0,pergdp
43,大分県,3750995.057660626,2004.0,pergdp
44,宮崎県,3096116.4797239,2004.0,pergdp
45,鹿児島県,3193651.7300056717,2004.0,pergdp
46,沖縄県,2707267.553584627,2004.0,pergdp
0,北海道,3454548.6851457,2005.0,pergdp
1,青森県,3039972.8601252614,2005.0,pergdp
2,岩手県,3246264.981949459,2005.0,pergdp
3,宮城県,3571709.322033898,2005.0,pergdp
4,秋田県,3222000.8726003487,2005.0,pergdp
5,山形県,3212721.217105264,2005.0,pergdp
6,福島県,3727367.7666188427,2005.0,pergdp
7,茨城県,3790818.823529412,2005.0,pergdp
8,栃木県,4074145.761031234,2005.0,pergdp
9,群馬県,3778454.051383399,2005.0,pergdp
10,埼玉県,2926986.5324638505,2005.0,pergdp
11,千葉県,3231140.1915455745,2005.0,pergdp
12,東京都,7900244.493917467,2005.0,pergdp
13,神奈川県,3563163.4440400363,2005.0,pergdp
14,新潟県,3819516.6598107773,2005.0,pergdp
15,富山県,4348797.661870504,2005.0,pergdp
16,石川県,4032327.086882453,2005.0,pergdp
17,福井県,4148352.798053528,2005.0,pergdp
18,山梨県,3632544.632768362,2005.0,pergdp
19,長野県,3835996.812386157,2005.0,pergdp
20,岐阜県,3585449.454200285,2005.0,pergdp
21,静岡県,4461790.084388185,2005.0,pergdp
22,愛知県,4908234.596829772,2005.0,pergdp
23,三重県,4083122.1210498125,2005.0,pergdp
24,滋賀県,4379872.463768116,2005.0,pergdp
25,京都府,3789631.7975830818,2005.0,pergdp
26,大阪府,4463519.110808665,2005.0,pergdp
27,兵庫県,3508887.318905384,2005.0,pergdp
28,奈良県,2717892.3293455318,2005.0,pergdp
29,和歌山県,3543977.7992277993,2005.0,pergdp
30,鳥取県,3364667.2158154864,2005.0,pergdp
31,島根県,3279204.8517520213,2005.0,pergdp
32,岡山県,3911010.7307102713,2005.0,pergdp
33,広島県,3956474.4525547437,2005.0,pergdp
34,山口県,3980222.3710649693,2005.0,pergdp
35,徳島県,3569295.061728395,2005.0,pergdp
36,香川県,3649137.3517786562,2005.0,pergdp
37,愛媛県,3388993.1880108994,2005.0,pergdp
38,高知県,3022508.7939698487,2005.0,pergdp
39,福岡県,3574082.772277228,2005.0,pergdp
40,佐賀県,3318859.122401848,2005.0,pergdp
41,長崎県,2922716.0243407707,2005.0,pergdp
42,熊本県,3062511.400651466,2005.0,pergdp
43,大分県,3579452.0661157025,2005.0,pergdp
44,宮崎県,3042581.960104076,2005.0,pergdp
45,鹿児島県,3181819.1671420424,2005.0,pergdp
46,沖縄県,2682075.624082232,2005.0,pergdp
0,北海道,3406472.078501338,2006.0,pergdp
1,青森県,3319660.814606741,2006.0,pergdp
2,岩手県,3302519.272727273,2006.0,pergdp
3,宮城県,3597687.8710771836,2006.0,pergdp
4,秋田県,3328744.268077601,2006.0,pergdp
5,山形県,3306271.7481358736,2006.0,pergdp
6,福島県,3807648.076923077,2006.0,pergdp
7,茨城県,3900753.1943510426,2006.0,pergdp
8,栃木県,4117488.095238096,2006.0,pergdp
9,群馬県,3860257.171117705,2006.0,pergdp
10,埼玉県,2953278.1466308804,2006.0,pergdp
11,千葉県,3243263.1492439187,2006.0,pergdp
12,東京都,7864662.311083122,2006.0,pergdp
13,神奈川県,3640151.367849875,2006.0,pergdp
14,新潟県,3819300.0,2006.0,pergdp
15,富山県,4291290.990990992,2006.0,pergdp
16,石川県,4073618.925831202,2006.0,pergdp
17,福井県,4227237.804878049,2006.0,pergdp
18,山梨県,3734551.1363636367,2006.0,pergdp
19,長野県,3782058.4741891273,2006.0,pergdp
20,岐阜県,3684628.0285035633,2006.0,pergdp
21,静岡県,4525626.877470356,2006.0,pergdp
22,愛知県,5065654.440947037,2006.0,pergdp
23,三重県,4244062.5,2006.0,pergdp
24,滋賀県,4421574.100719425,2006.0,pergdp
25,京都府,3811491.6855631135,2006.0,pergdp
26,大阪府,4469226.4386044415,2006.0,pergdp
27,兵庫県,3592970.314735336,2006.0,pergdp
28,奈良県,2709748.7649964713,2006.0,pergdp
29,和歌山県,3597934.8882410107,2006.0,pergdp
30,鳥取県,3466162.251655629,2006.0,pergdp
31,島根県,3315256.44504749,2006.0,pergdp
32,岡山県,4148076.1758691208,2006.0,pergdp
33,広島県,3981659.826086957,2006.0,pergdp
34,山口県,4012159.029649596,2006.0,pergdp
35,徳島県,3565627.7915632757,2006.0,pergdp
36,香川県,3811856.293359762,2006.0,pergdp
37,愛媛県,3490404.109589041,2006.0,pergdp
38,高知県,3036459.4936708864,2006.0,pergdp
39,福岡県,3570256.8716630414,2006.0,pergdp
40,佐賀県,3321981.460023175,2006.0,pergdp
41,長崎県,2986298.5685071577,2006.0,pergdp
42,熊本県,3102694.232861806,2006.0,pergdp
43,大分県,3613878.210439105,2006.0,pergdp
44,宮崎県,3065653.0434782607,2006.0,pergdp
45,鹿児島県,3240922.0183486235,2006.0,pergdp
46,沖縄県,2689797.6625273917,2006.0,pergdp
0,北海道,3388636.6732389317,2007.0,pergdp
1,青森県,3324128.4599006386,2007.0,pergdp
2,岩手県,3291558.6510263933,2007.0,pergdp
3,宮城県,3513591.333899745,2007.0,pergdp
4,秋田県,3291631.578947368,2007.0,pergdp
5,山形県,3418957.429048414,2007.0,pergdp
6,福島県,3801947.750362845,2007.0,pergdp
7,茨城県,4056717.793474605,2007.0,pergdp
8,栃木県,4142264.8809523806,2007.0,pergdp
9,群馬県,3952487.128712871,2007.0,pergdp
10,埼玉県,2931282.0151984235,2007.0,pergdp
11,千葉県,3281167.837882007,2007.0,pergdp
12,東京都,7794516.344956413,2007.0,pergdp
13,神奈川県,3642486.983842011,2007.0,pergdp
14,新潟県,3788753.322259137,2007.0,pergdp
15,富山県,4303065.040650407,2007.0,pergdp
16,石川県,4108705.8823529417,2007.0,pergdp
17,福井県,4282526.315789473,2007.0,pergdp
18,山梨県,3747145.952109464,2007.0,pergdp
19,長野県,3782890.009165903,2007.0,pergdp
20,岐阜県,3661786.121673004,2007.0,pergdp
21,静岡県,4510506.322444678,2007.0,pergdp
22,愛知県,5135025.282044311,2007.0,pergdp
23,三重県,4384242.925787507,2007.0,pergdp
24,滋賀県,4431806.866952789,2007.0,pergdp
25,京都府,3915342.792281498,2007.0,pergdp
26,大阪府,4508676.999660595,2007.0,pergdp
27,兵庫県,3544301.2694439483,2007.0,pergdp
28,奈良県,2668559.094125973,2007.0,pergdp
29,和歌山県,3539699.3143976494,2007.0,pergdp
30,鳥取県,3351968.386023294,2007.0,pergdp
31,島根県,3375316.5075034113,2007.0,pergdp
32,岡山県,4068475.4601226994,2007.0,pergdp
33,広島県,4153162.1433542105,2007.0,pergdp
34,山口県,4082251.35501355,2007.0,pergdp
35,徳島県,3560380.0,2007.0,pergdp
36,香川県,3858650.099403579,2007.0,pergdp
37,愛媛県,3485426.703372333,2007.0,pergdp
38,高知県,2996919.540229885,2007.0,pergdp
39,福岡県,3613024.3034973326,2007.0,pergdp
40,佐賀県,3453602.325581395,2007.0,pergdp
41,長崎県,3040266.666666667,2007.0,pergdp
42,熊本県,3142968.340611353,2007.0,pergdp
43,大分県,3607245.43946932,2007.0,pergdp
44,宮崎県,3107033.1588132638,2007.0,pergdp
45,鹿児島県,3298168.4939411427,2007.0,pergdp
46,沖縄県,2696496.360989811,2007.0,pergdp
0,北海道,3295785.508291276,2008.0,pergdp
1,青森県,3198600.0,2008.0,pergdp
2,岩手県,3135545.118343195,2008.0,pergdp
3,宮城県,3358624.9467858667,2008.0,pergdp
4,秋田県,3135732.19116321,2008.0,pergdp
5,山形県,3154868.6868686867,2008.0,pergdp
6,福島県,3594322.2979552094,2008.0,pergdp
7,茨城県,3889012.4537192862,2008.0,pergdp
8,栃木県,3932663.523573201,2008.0,pergdp
9,群馬県,3726497.273177987,2008.0,pergdp
10,埼玉県,2812229.9607623317,2008.0,pergdp
11,千葉県,3137235.0073135057,2008.0,pergdp
12,東京都,7485759.115085177,2008.0,pergdp
13,神奈川県,3493594.088120468,2008.0,pergdp
14,新潟県,3623311.352253757,2008.0,pergdp
15,富山県,4094914.777878513,2008.0,pergdp
16,石川県,3966400.1706484635,2008.0,pergdp
17,福井県,4131662.162162162,2008.0,pergdp
18,山梨県,3632660.160734788,2008.0,pergdp
19,長野県,3648050.1610676483,2008.0,pergdp
20,岐阜県,3518401.428571428,2008.0,pergdp
21,静岡県,4297866.596361719,2008.0,pergdp
22,愛知県,4546287.876740099,2008.0,pergdp
23,三重県,3904454.3025120255,2008.0,pergdp
24,滋賀県,4276688.256227758,2008.0,pergdp
25,京都府,3772615.5303030307,2008.0,pergdp
26,大阪府,4356490.674805019,2008.0,pergdp
27,兵庫県,3459470.8512160233,2008.0,pergdp
28,奈良県,2597015.636105188,2008.0,pergdp
29,和歌山県,3452794.871794872,2008.0,pergdp
30,鳥取県,3211521.812080537,2008.0,pergdp
31,島根県,3191718.0192572214,2008.0,pergdp
32,岡山県,3834860.2150537637,2008.0,pergdp
33,広島県,3842132.0557491286,2008.0,pergdp
34,山口県,3927142.5648021833,2008.0,pergdp
35,徳島県,3512450.3144654087,2008.0,pergdp
36,香川県,3732071.7846460617,2008.0,pergdp
37,愛媛県,3258836.678200692,2008.0,pergdp
38,高知県,2933010.322580645,2008.0,pergdp
39,福岡県,3467075.2666930067,2008.0,pergdp
40,佐賀県,3314349.2990654204,2008.0,pergdp
41,長崎県,2987520.443520444,2008.0,pergdp
42,熊本県,3020629.244249726,2008.0,pergdp
43,大分県,3552520.7641196013,2008.0,pergdp
44,宮崎県,3046909.728308501,2008.0,pergdp
45,鹿児島県,3182026.147588612,2008.0,pergdp
46,沖縄県,2661603.773584906,2008.0,pergdp
0,北海道,3283435.372918175,2009.0,pergdp
1,青森県,3182472.8850325383,2009.0,pergdp
2,岩手県,3075752.23880597,2009.0,pergdp
3,宮城県,3297019.5911413967,2009.0,pergdp
4,秋田県,3111314.4940747493,2009.0,pergdp
5,山形県,2982069.60950764,2009.0,pergdp
6,福島県,3441634.4928956395,2009.0,pergdp
7,茨城県,3639469.696969697,2009.0,pergdp
8,栃木県,3845186.4743908495,2009.0,pergdp
9,群馬県,3628927.010923536,2009.0,pergdp
10,埼玉県,2755043.848624494,2009.0,pergdp
11,千葉県,3117334.7896440127,2009.0,pergdp
12,東京都,7055479.920294298,2009.0,pergdp
13,神奈川県,3314341.328003553,2009.0,pergdp
14,新潟県,3547402.096436058,2009.0,pergdp
15,富山県,3789743.169398907,2009.0,pergdp
16,石川県,3711011.101622545,2009.0,pergdp
17,福井県,4063544.4444444436,2009.0,pergdp
18,山梨県,3426185.697808536,2009.0,pergdp
19,長野県,3502996.2997224787,2009.0,pergdp
20,岐阜県,3365236.728837877,2009.0,pergdp
21,静岡県,3968176.0507533695,2009.0,pergdp
22,愛知県,4377770.341384429,2009.0,pergdp
23,三重県,3866500.5364806876,2009.0,pergdp
24,滋賀県,4134488.2895670687,2009.0,pergdp
25,京都府,3659762.988244217,2009.0,pergdp
26,大阪府,4138817.617165443,2009.0,pergdp
27,兵庫県,3290092.112323377,2009.0,pergdp
28,奈良県,2471215.0997151,2009.0,pergdp
29,和歌山県,3303825.3968253965,2009.0,pergdp
30,鳥取県,3104609.7972972975,2009.0,pergdp
31,島根県,3227256.588072122,2009.0,pergdp
32,岡山県,3665811.6983068236,2009.0,pergdp
33,広島県,3685589.734636872,2009.0,pergdp
34,山口県,3800250.8567511993,2009.0,pergdp
35,徳島県,3479007.594936709,2009.0,pergdp
36,香川県,3684323.323323323,2009.0,pergdp
37,愛媛県,3240003.47705146,2009.0,pergdp
38,高知県,2879391.4174252283,2009.0,pergdp
39,福岡県,3454178.909952607,2009.0,pergdp
40,佐賀県,3122561.5474794838,2009.0,pergdp
41,長崎県,2996778.9400278935,2009.0,pergdp
42,熊本県,2947116.9686985174,2009.0,pergdp
43,大分県,3328435.833333333,2009.0,pergdp
44,宮崎県,3044712.6537785586,2009.0,pergdp
45,鹿児島県,3124294.392523365,2009.0,pergdp
46,沖縄県,2665576.1732851984,2009.0,pergdp
0,北海道,3299228.841264076,2010.0,pergdp
1,青森県,3221340.131099781,2010.0,pergdp
2,岩手県,3047809.022556391,2010.0,pergdp
3,宮城県,3322912.265758092,2010.0,pergdp
4,秋田県,3152170.349907919,2010.0,pergdp
5,山形県,3092402.908468777,2010.0,pergdp
6,福島県,3418822.5726959095,2010.0,pergdp
7,茨城県,3782045.791245792,2010.0,pergdp
8,栃木県,3953583.6653386457,2010.0,pergdp
9,群馬県,3733485.059760956,2010.0,pergdp
10,埼玉県,2782625.295343989,2010.0,pergdp
11,千葉県,3117302.1235521236,2010.0,pergdp
12,東京都,6985764.267801505,2010.0,pergdp
13,神奈川県,3342658.045977012,2010.0,pergdp
14,新潟県,3616788.9637742206,2010.0,pergdp
15,富山県,3981289.112534309,2010.0,pergdp
16,石川県,3773977.7777777775,2010.0,pergdp
17,福井県,4144578.1637717118,2010.0,pergdp
18,山梨県,3663340.67207416,2010.0,pergdp
19,長野県,3550603.1598513015,2010.0,pergdp
20,岐阜県,3404684.766938972,2010.0,pergdp
21,静岡県,4091427.622841965,2010.0,pergdp
